1534	6	810	41.0	0
762	2	20	41.0	0
3	2	56	41.0	0
695	8	604	41.0	1
361	3	15	41.0	0
0	3	46	41.0	0
1075	20	333	41.0	1
6	3	46	41.0	0
622	8	2	41.0	1
7	5	39	41.0	0
18	13	1693	41.0	0
117	9	89	41.0	1
2849	4	2180	41.0	1
1438	0	594	41.0	0
1123	4	7	41.0	1
2	7	9	41.0	1
2352	0	750	41.0	0
329	2	0	41.0	0
2	2	9	41.0	0
104	11	32	41.0	0
452	14	360	41.0	0
2057	0	1251	41.0	0
234	7	1559	41.0	1
89	0	117	41.0	0
1290	0	76	41.0	0
1074	4	192	41.0	1
2856	2	99	41.0	0
248	0	1	41.0	0
289	0	123	41.0	0
22	8	1	41.0	1
219	0	233	41.0	0
4297	0	0	41.0	0
1402	12	1644	41.0	0
176	2	70	41.0	0
7	3	0	41.0	0
714	0	134	41.0	0
4566	3	1	41.0	0
0	12	7	41.0	0
1090	0	360	41.0	0
102	0	56	41.0	0
484	4	1	41.0	1
7	17	11	41.0	0
16	9	32	41.0	1
6192	14	110	41.0	0
728	4	0	42.0	1
485	7	50	42.0	1
282	31	380	42.0	0
3007	0	6902	42.0	0
62	1	295	42.0	0
185	3	60	42.0	0
12	2	25	42.0	0
9	2	90	42.0	0
1778	2	838	42.0	0
653	0	69	42.0	0
908	1	292	42.0	0
68	11	2857	42.0	0
348	0	3442	42.0	0
43	5	244	42.0	0
27	3	4	42.0	0
380	11	282	42.0	0
645	1	774	42.0	0
0	5	728	42.0	0
10	0	111	42.0	0
269	0	11	42.0	0
278	7	23	42.0	1
292	1	908	42.0	0
1548	4	313	42.0	1
2040	0	25	42.0	0
280	5	3517	42.0	0
18	18	31	42.0	1
90	6	2	42.0	0
16	14	110	42.0	0
1005	6	280	42.0	0
7	6	60	42.0	0
362	1	211	42.0	0
603	2	198	42.0	0
102	8	275	42.0	1
1149	0	192	42.0	0
554	1	3396	42.0	0
2126	1	43	42.0	0
246	0	391	42.0	0
5716	0	29	42.0	0
4	4	10	42.0	1
39	4	11	42.0	1
1077	5	1199	42.0	0
141	2	7	42.0	0
5	5	706	42.0	0
1	5	27	42.0	0
2	2	9	42.0	0
10	5	4	42.0	0
4	3	27	42.0	0
1020	0	147	42.0	0
706	4	5	42.0	1
618	8	2	42.0	1
592	1	440	42.0	0
1194	0	1379	42.0	0
2040	0	1219	42.0	0
237	6	955	42.0	0
0	5	2236	42.0	0
4	7	10	42.0	1
103	1	506	42.0	0
1309	0	34	42.0	0
2253	5	440	42.0	0
208	3	0	42.0	0
4822	0	219	42.0	0
387	0	61	42.0	0
352	0	6	42.0	0
728	1	1080	42.0	0
139	8	798	42.0	1
110	8	36	42.0	1
763	0	868	42.0	0
1752	6	60	42.0	0
16	2	110	42.0	0
41	1	774	42.0	0
813	0	20	42.0	0
774	1	645	42.0	0
798	0	5	42.0	0
4	5	27	42.0	0
85	31	68	42.0	0
6	4	0	42.0	1
3	9	213	42.0	1
2236	4	0	42.0	1
1752	6	463	42.0	0
1956	0	61	42.0	0
709	14	60	42.0	0
19	18	151	42.0	1
6954	6	99	42.0	0
668	18	184	42.0	1
102	26	3	42.0	1
27	0	4	42.0	0
208	3	13	42.0	0
244	4	43	42.0	1
3527	0	20	42.0	0
5812	0	57	42.0	0
939	1	22	42.0	0
390	0	166	42.0	0
440	1	5250	42.0	0
85	24	68	42.0	0
119	0	19	42.0	0
93	30	184	42.0	0
0	5	6	42.0	0
295	14	220	42.0	0
4	12	27	42.0	0
774	1	41	42.0	0
97	0	67	42.0	0
5	5	39	42.0	0
4903	20	1074	42.0	1
1068	9	2	42.0	1
17	9	2720	42.0	1
19	11	1799	42.0	0
2009	0	94	42.0	0
264	3	0	42.0	0
3517	4	280	42.0	1
938	4	1	42.0	1
27	4	1	42.0	1
295	1	62	42.0	0
44	20	3	42.0	1
199	22	2	42.0	0
1556	7	594	42.0	1
16	8	32	42.0	1
1388	11	1551	42.0	0
5334	15	335	42.0	0
208	3	236	42.0	0
1894	0	2429	42.0	0
2	9	1068	42.0	1
43	1	2126	42.0	0
27	12	4	42.0	0
43	5	57	42.0	0
27	1	4	42.0	0
38	0	25	42.0	0
1	5	10	42.0	0
113	0	314	42.0	0
19	6	3607	42.0	0
16	14	36	42.0	0
618	14	2	42.0	0
5105	0	210	42.0	0
11	5	39	42.0	0
1240	0	890	42.0	0
126	17	49	42.0	0
894	6	60	42.0	0
185	3	0	42.0	0
905	0	1926	42.0	0
221	0	1242	42.0	0
16	8	36	42.0	1
2980	1	544	42.0	0
20	5	2654	42.0	0
27	5	4	42.0	0
22	1	939	42.0	0
10	4	1	42.0	1
49	17	126	42.0	0
39	4	5	42.0	1
3396	1	554	42.0	0
2654	4	20	42.0	1
115	2	16	42.0	0
211	1	362	42.0	0
1370	23	190	42.0	0
1123	1	1158	42.0	0
288	3	803	42.0	0
1158	1	1123	42.0	0
0	7	672	42.0	1
4039	1	143	42.0	0
12	0	25	42.0	0
485	0	50	42.0	0
233	6	896	42.0	0
32	20	16	42.0	1
1049	4	20	42.0	1
709	3	551	42.0	0
1009	14	96	42.0	0
11	5	7	42.0	0
357	21	64	42.0	0
7	4	11	42.0	1
57	4	43	42.0	1
19	6	17	42.0	0
27	4	4	42.0	1
12	1	6	42.0	0
296	8	140	42.0	1
5	22	4	42.0	0
16	2	36	42.0	0
24	1	3091	42.0	0
32	2	36	42.0	0
506	1	103	42.0	0
1736	21	7024	42.0	0
838	2	1778	42.0	0
3336	0	10	42.0	0
1211	0	57	42.0	0
143	1	4039	42.0	0
139	26	798	42.0	1
1049	3	20	42.0	0
1095	7	10	42.0	1
4	1	27	42.0	0
495	7	2576	42.0	1
30	6	2	42.0	0
1	5	938	42.0	0
42	0	8	42.0	0
4	7	27	42.0	1
6016	7	428	42.0	1
293	0	1	42.0	0
3091	1	24	42.0	0
244	0	64	42.0	0
379	2	18	42.0	0
440	4	2253	42.0	1
336	0	615	42.0	0
41	15	987	42.0	0
20	6	659	42.0	0
539	9	558	42.0	1
21	3	0	42.0	0
179	5	761	42.0	0
1199	4	1077	42.0	1
203	7	26	42.0	1
836	0	1247	42.0	0
5250	1	440	42.0	0
32	10	16	42.0	0
6	3	60	42.0	0
761	4	179	42.0	1
33	0	15	42.0	0
348	0	3493	42.0	0
440	1	592	42.0	0
295	3	27	42.0	0
3007	18	120	42.0	1
288	0	67	42.0	0
2	10	319	42.0	0
20	5	1049	42.0	0
4	3	10	42.0	0
379	0	65	42.0	0
544	1	2980	42.0	0
313	5	1548	42.0	0
1478	0	3461	42.0	0
24	3	352	42.0	0
6152	0	1974	42.0	0
1080	1	728	42.0	0
236	3	13	42.0	0
102	0	56	42.0	0
319	11	2	42.0	0
12	0	625	42.0	0
4	0	10	42.0	0
3	8	524	42.0	1
641	0	817	42.0	0
4	4	27	42.0	1
1736	21	1713	42.0	0
1121	0	39	42.0	0
6	1	12	42.0	0
7	2	5	42.0	0
6	8	10	42.0	1
0	15	1010	42.0	0
281	2	2	43.0	0
66	7	6605	43.0	1
529	2	198	43.0	0
49	0	253	43.0	0
7	5	6	43.0	0
152	0	6031	43.0	0
79	2	85	43.0	0
10	5	27	43.0	0
52	2	9	43.0	0
357	10	64	43.0	0
504	12	61	43.0	0
233	6	482	43.0	0
93	6	511	43.0	0
27	0	829	43.0	0
5995	7	36	43.0	1
28	21	2	43.0	0
27	4	4	43.0	1
93	6	92	43.0	0
7	13	11	43.0	0
208	1	13	43.0	0
12	3	171	43.0	0
5	5	706	43.0	0
76	6	2	43.0	0
4	4	27	43.0	1
17	23	19	43.0	0
0	5	6	43.0	0
3079	32	688	43.0	0
352	1	24	43.0	0
711	1	519	43.0	0
11	14	7	43.0	0
141	4	0	43.0	1
506	28	671	43.0	0
6	3	0	43.0	0
1180	7	7	43.0	1
5	2	706	43.0	0
704	1	739	43.0	0
680	0	9	43.0	0
678	30	127	43.0	0
210	4	2515	43.0	1
6	4	7	43.0	1
379	0	65	43.0	0
826	13	3	43.0	0
607	9	45	43.0	1
774	1	645	43.0	0
7	12	11	43.0	0
269	6	317	43.0	0
21	3	7	43.0	0
274	0	345	43.0	0
529	26	290	43.0	1
49	3	1	43.0	0
19	21	17	43.0	0
66	1	750	43.0	0
519	1	711	43.0	0
1780	10	0	43.0	0
304	4	1347	43.0	1
19	6	17	43.0	0
728	4	0	43.0	1
11	12	7	43.0	0
32	6	16	43.0	0
540	8	137	43.0	1
884	6	172	43.0	0
345	32	55	43.0	0
55	10	345	43.0	0
938	4	1	43.0	1
44	20	3	43.0	1
1601	0	406	43.0	0
2256	0	90	43.0	0
763	8	55	43.0	1
12	9	89	43.0	1
595	3	1010	43.0	0
645	1	774	43.0	0
3091	1	24	43.0	0
24	1	3091	43.0	0
5	22	4	43.0	0
1523	0	221	43.0	0
126	1	49	43.0	0
935	4	30	43.0	1
0	5	141	43.0	0
3312	6	53	43.0	0
49	1	126	43.0	0
4	3	10	43.0	0
4	3	22	43.0	0
7	6	60	43.0	0
266	0	15	43.0	0
85	31	68	43.0	0
334	1	874	43.0	0
196	6	2	43.0	0
83	11	15	43.0	0
728	1	1080	43.0	0
193	18	60	43.0	1
1576	3	263	43.0	0
7	5	4	43.0	0
259	3	1	43.0	0
78	25	172	43.0	0
0	8	5	43.0	1
826	2	3	43.0	0
635	0	1038	43.0	0
45	0	108	43.0	0
11	12	5	43.0	0
61	12	504	43.0	0
6	4	11	43.0	1
4	7	27	43.0	1
246	6	1138	43.0	0
330	23	1038	43.0	0
27	4	10	43.0	1
151	23	19	43.0	0
4	3	20	43.0	0
1511	8	130	43.0	1
506	1	103	43.0	0
3	20	554	43.0	1
4	3	30	43.0	0
362	1	211	43.0	0
95	16	1	43.0	0
967	0	379	43.0	0
4096	11	436	43.0	0
706	4	5	43.0	1
3	9	154	43.0	1
19	6	151	43.0	0
38	3	1123	43.0	0
1638	4	222	43.0	1
5	5	39	43.0	0
343	0	4074	43.0	0
56	0	554	43.0	0
42	0	8	43.0	0
2654	4	20	43.0	1
1020	2	147	43.0	0
20	5	881	43.0	0
406	26	1601	43.0	1
3414	2	6294	43.0	0
6	4	46	43.0	1
38	2	37	43.0	0
2	14	9	43.0	0
46	5	6	43.0	0
2371	0	445	43.0	0
954	0	536	43.0	0
148	6	1047	43.0	0
763	6	55	43.0	0
6	28	2854	43.0	0
211	1	362	43.0	0
39	4	5	43.0	1
4	4	5	43.0	1
103	1	506	43.0	0
15	5	24	43.0	0
20	6	108	43.0	0
1044	0	1	43.0	0
11	5	6	43.0	0
20	5	4	43.0	0
526	1	2371	43.0	0
4625	0	3753	43.0	0
1498	29	2872	43.0	0
20	5	2654	43.0	0
468	14	1001	43.0	0
98	3	169	43.0	0
250	6	6040	43.0	0
335	8	66	43.0	1
4	3	7	43.0	0
463	17	36	43.0	0
22	8	1585	43.0	1
195	18	1385	43.0	1
70	4	1	43.0	1
4	4	49	43.0	1
10	16	1	43.0	0
97	22	803	43.0	0
2371	1	526	43.0	0
2219	10	140	43.0	0
4	3	5	43.0	0
24	1	352	43.0	0
8	5	14	43.0	0
357	28	64	43.0	0
152	0	4958	43.0	0
36	17	463	43.0	0
93	11	92	43.0	0
25	3	1	43.0	0
417	0	218	43.0	0
774	0	41	43.0	0
3329	2	2	43.0	0
6	3	7	43.0	0
1	5	70	43.0	0
24	4	15	43.0	1
82	6	1002	43.0	0
774	1	41	43.0	0
453	6	1722	43.0	0
1736	21	1713	43.0	0
330	23	48	43.0	0
52	0	622	43.0	0
123	23	17	43.0	0
244	18	2799	43.0	1
6	14	0	43.0	0
2011	0	82	43.0	0
84	6	280	43.0	0
4	0	89	43.0	0
935	0	892	43.0	0
54	6	187	43.0	0
150	0	2599	43.0	0
750	1	66	43.0	0
418	11	34	43.0	0
30	5	4	43.0	0
540	10	137	43.0	0
4	4	10	43.0	1
1080	1	728	43.0	0
1	16	10	43.0	0
122	3	198	43.0	0
727	0	397	43.0	0
19	11	1799	43.0	0
214	14	17	43.0	0
16	14	110	43.0	0
4	0	10	43.0	0
208	3	13	43.0	0
1857	0	3183	43.0	0
14	4	8	43.0	1
874	1	334	43.0	0
214	2	17	43.0	0
1123	3	38	43.0	0
1356	6	2024	43.0	0
2515	5	210	43.0	0
1594	14	1666	43.0	0
379	0	18	43.0	0
4	5	27	43.0	0
5	5	4	43.0	0
257	0	623	43.0	0
357	21	64	43.0	0
18	6	669	43.0	0
150	2	61	43.0	0
207	14	112	43.0	0
493	18	156	43.0	1
2851	0	1070	43.0	0
22	3	4	43.0	0
1708	0	117	43.0	0
880	0	899	43.0	0
171	3	12	43.0	0
244	6	482	43.0	0
30	5	935	43.0	0
104	11	32	43.0	0
486	2	125	43.0	0
1924	0	1985	43.0	0
6	4	0	43.0	1
1511	14	130	43.0	0
60	3	312	43.0	0
149	0	20	43.0	0
24	0	352	43.0	0
27	5	4	43.0	0
5	12	11	43.0	0
120	6	125	43.0	0
385	6	16	43.0	0
739	1	704	43.0	0
2	2	319	43.0	0
1	5	938	43.0	0
49	5	4	43.0	0
2515	15	210	43.0	0
208	3	236	43.0	0
4	4	7	43.0	1
4	9	89	43.0	1
379	0	967	43.0	0
7	0	11	43.0	0
41	1	774	43.0	0
0	5	728	43.0	0
230	3	66	43.0	0
222	5	1638	43.0	0
123	0	1	43.0	0
208	3	0	43.0	0
881	4	20	43.0	1
13	1	208	43.0	0
165	0	1378	43.0	0
38	3	1	43.0	0
28	11	2	43.0	0
4	4	30	43.0	1
1	3	25	43.0	0
1347	5	304	43.0	0
4	4	20	43.0	1
97	7	602	43.0	1
2854	28	6	43.0	0
551	0	193	43.0	0
11	13	7	43.0	0
361	3	353	43.0	0
10	5	4	43.0	0
6	13	2854	43.0	0
3	9	47	44.0	1
11	14	7	44.0	0
678	14	1772	44.0	0
206	0	1	44.0	0
1508	8	8	44.0	1
31	9	480	44.0	1
11	20	7	44.0	1
2	9	1068	44.0	1
43	5	982	44.0	0
905	0	38	44.0	0
1	12	116	44.0	0
38	0	4	44.0	0
13	14	157	44.0	0
7	5	21	44.0	0
63	5	6	44.0	0
98	1	367	44.0	0
6	2	11	44.0	0
1655	8	1306	44.0	1
6	4	301	44.0	1
666	6	3	44.0	0
27	4	4	44.0	1
89	6	919	44.0	0
471	2	1716	44.0	0
28	11	2	44.0	0
1619	0	72	44.0	0
48	26	2	44.0	1
60	23	11	44.0	0
1509	0	1306	44.0	0
909	9	3367	44.0	1
1115	0	425	44.0	0
43	13	687	44.0	0
236	4	350	44.0	1
140	8	980	44.0	1
137	21	296	44.0	0
1172	8	34	44.0	1
165	0	110	44.0	0
909	9	2	44.0	1
598	1	5058	44.0	0
1666	10	540	44.0	0
53	15	2339	44.0	0
3247	19	2642	44.0	0
1250	1	2008	44.0	0
120	13	43	44.0	0
1193	1	2169	44.0	0
152	8	217	44.0	1
5	5	706	44.0	0
496	1	1250	44.0	0
45	6	108	44.0	0
70	5	361	44.0	0
52	0	9	44.0	0
47	0	188	44.0	0
301	5	6	44.0	0
59	3	646	44.0	0
706	4	5	44.0	1
25	2	1934	44.0	0
6	23	11	44.0	0
98	3	169	44.0	0
431	0	826	44.0	0
2008	1	496	44.0	0
528	0	1257	44.0	0
1638	3	6818	44.0	0
1780	10	0	44.0	0
140	24	137	44.0	0
0	7	7	44.0	1
39	0	15	44.0	0
350	4	0	44.0	1
6409	6	471	44.0	0
43	13	120	44.0	0
1638	3	264	44.0	0
1003	0	391	44.0	0
85	1	4034	44.0	0
4	4	49	44.0	1
21	4	7	44.0	1
293	8	25	44.0	1
764	11	4839	44.0	0
90	0	106	44.0	0
152	24	88	44.0	0
4	3	30	44.0	0
236	0	109	44.0	0
6	3	0	44.0	0
4	3	0	44.0	0
452	24	18	44.0	0
4	3	7	44.0	0
1956	2	362	44.0	0
16	9	36	44.0	1
444	0	61	44.0	0
125	10	120	44.0	0
0	23	23	44.0	0
1066	7	2126	44.0	1
2642	19	3247	44.0	0
68	0	2248	44.0	0
3314	0	9	44.0	0
1	32	88	44.0	0
982	4	43	44.0	1
55	2	868	44.0	0
2773	0	174	44.0	0
41	1	171	44.0	0
198	3	1105	44.0	0
224	0	120	44.0	0
312	20	7	44.0	1
2307	0	9	44.0	0
3762	1	208	44.0	0
85	31	68	44.0	0
1182	0	1352	44.0	0
462	0	0	44.0	0
206	0	14	44.0	0
29	6	81	44.0	0
99	24	817	44.0	0
3	8	164	44.0	1
4	3	20	44.0	0
171	1	41	44.0	0
137	2	140	44.0	0
766	2	2574	44.0	0
6	4	63	44.0	1
45	0	86	44.0	0
6	4	0	44.0	1
19	6	17	44.0	0
165	9	16	44.0	1
0	5	3319	44.0	0
280	1	84	44.0	0
140	9	137	44.0	1
2806	7	933	44.0	1
7	5	6	44.0	0
2381	21	195	44.0	0
21	2	5	44.0	0
4	4	7	44.0	1
129	0	41	44.0	0
1638	3	1598	44.0	0
98	8	0	44.0	1
1053	11	2	44.0	0
3319	4	0	44.0	1
190	7	137	44.0	1
7	5	4	44.0	0
373	18	2422	44.0	1
131	7	6445	44.0	1
357	21	64	44.0	0
98	3	367	44.0	0
4833	18	471	44.0	1
45	0	846	44.0	0
658	6	265	44.0	0
5	5	4	44.0	0
11	12	7	44.0	0
1422	6	296	44.0	0
2	2	90	44.0	0
48	0	9	44.0	0
1956	0	362	44.0	0
6	7	11	44.0	1
786	14	16	44.0	0
0	5	6	44.0	0
6	7	7	44.0	1
4625	0	3753	44.0	0
6	2	5	44.0	0
2547	0	1702	44.0	0
10	1	0	44.0	0
1239	0	34	44.0	0
120	13	687	44.0	0
540	10	1666	44.0	0
370	6	296	44.0	0
51	0	36	44.0	0
367	1	98	44.0	0
7	16	0	44.0	0
12	1	171	44.0	0
654	21	1473	44.0	0
0	5	350	44.0	0
1067	7	1251	44.0	1
2212	0	1127	44.0	0
2215	8	218	44.0	1
38	0	25	44.0	0
83	21	1040	44.0	0
351	16	5973	44.0	0
5	2	706	44.0	0
4	4	5	44.0	1
1131	1	27	44.0	0
479	10	3	44.0	0
93	6	92	44.0	0
627	0	104	44.0	0
1	1	116	44.0	0
221	6	2761	44.0	0
361	4	70	44.0	1
14	1	12	44.0	0
1244	0	1	44.0	0
350	5	236	44.0	0
1066	0	2385	44.0	0
159	2	208	44.0	0
7	12	11	44.0	0
4839	10	764	44.0	0
84	1	280	44.0	0
7	20	11	44.0	1
4	3	22	44.0	0
3131	0	182	44.0	0
728	4	0	44.0	1
2008	1	1250	44.0	0
15	30	174	44.0	0
165	0	1378	44.0	0
250	9	1757	44.0	1
1767	0	933	44.0	0
12	1	14	44.0	0
171	1	12	44.0	0
54	11	187	44.0	0
204	10	195	44.0	0
687	13	120	44.0	0
2381	21	78	44.0	0
16	2	36	44.0	0
1506	8	15	44.0	1
565	8	804	44.0	1
116	12	1	44.0	0
1250	1	496	44.0	0
1085	2	426	44.0	0
18	21	31	44.0	0
6	3	7	44.0	0
0	2	5	44.0	0
987	7	645	44.0	1
1975	1	276	44.0	0
27	1	1131	44.0	0
826	23	3	44.0	0
496	1	2008	44.0	0
140	24	1256	44.0	0
418	0	34	44.0	0
116	1	1	44.0	0
21	2	7	44.0	0
7	3	11	44.0	0
6507	7	6072	44.0	1
678	14	103	44.0	0
362	6	211	44.0	0
654	10	1110	44.0	0
276	1	1975	44.0	0
2374	0	123	44.0	0
4	5	27	44.0	0
250	9	582	44.0	1
7	3	6	44.0	0
44	6	3	44.0	0
38	0	625	44.0	0
6	2	7	44.0	0
972	2	78	44.0	0
2037	10	1611	44.0	0
11	3	7	44.0	0
6	28	301	44.0	0
345	32	55	44.0	0
2169	1	1193	44.0	0
6	4	7	44.0	1
499	3	43	44.0	0
19	21	17	44.0	0
893	6	4101	44.0	0
0	1	10	44.0	0
198	3	350	44.0	0
49	5	4	44.0	0
116	15	1	44.0	0
5058	1	598	44.0	0
687	13	43	44.0	0
0	5	728	44.0	0
208	1	3762	44.0	0
605	6	450	44.0	0
4034	1	85	44.0	0
654	10	31	44.0	0
982	3	43	44.0	0
4	9	89	44.0	1
4	3	5	44.0	0
5	7	287	44.0	1
354	2	276	44.0	0
618	0	9	45.0	0
19	11	17	45.0	0
6	2	0	45.0	0
110	13	16	45.0	0
141	8	1812	45.0	1
754	0	3207	45.0	0
49	17	126	45.0	0
273	6	55	45.0	0
496	1	1250	45.0	0
97	0	67	45.0	0
3548	2	3	45.0	0
1598	1	3454	45.0	0
791	6	438	45.0	0
39	8	11	45.0	1
6	12	13	45.0	0
4	0	1	45.0	0
35	3	84	45.0	0
13	4	21	45.0	1
4	4	20	45.0	1
6	0	11	45.0	0
370	6	296	45.0	0
710	1	619	45.0	0
5	5	4	45.0	0
17	23	19	45.0	0
671	1	4	45.0	0
496	1	2008	45.0	0
1540	1	4	45.0	0
283	6	365	45.0	0
500	1	2048	45.0	0
27	5	990	45.0	0
1443	0	456	45.0	0
2008	1	1250	45.0	0
6	28	185	45.0	0
93	6	92	45.0	0
78	10	1837	45.0	0
540	24	137	45.0	0
26	2	137	45.0	0
54	11	187	45.0	0
438	2	1834	45.0	0
13	0	4	45.0	0
19	21	17	45.0	0
1115	0	425	45.0	0
391	30	99	45.0	0
11	12	7	45.0	0
25	2	1934	45.0	0
1174	0	132	45.0	0
11	22	5	45.0	0
21	4	0	45.0	1
538	0	6	45.0	0
119	0	19	45.0	0
590	1	623	45.0	0
3204	1	166	45.0	0
367	1	98	45.0	0
1	5	484	45.0	0
0	4	21	45.0	1
11	5	39	45.0	0
954	0	536	45.0	0
4	3	30	45.0	0
176	4	4819	45.0	1
245	3	95	45.0	0
6	12	185	45.0	0
6	20	11	45.0	1
61	3	4185	45.0	0
14	1	447	45.0	0
2570	0	21	45.0	0
590	3	3377	45.0	0
689	11	195	45.0	0
39	0	8	45.0	0
4	1	1540	45.0	0
49	2	34	45.0	0
100	14	31	45.0	0
39	0	0	45.0	0
2008	1	496	45.0	0
7	13	11	45.0	0
240	0	23	45.0	0
182	0	386	45.0	0
185	28	6	45.0	0
4	3	5	45.0	0
1193	1	458	45.0	0
4	3	7	45.0	0
4	1	27	45.0	0
13	1	21	45.0	0
456	21	1473	45.0	0
0	5	21	45.0	0
13	4	6	45.0	1
184	3	17	45.0	0
659	6	108	45.0	0
7	5	21	45.0	0
198	1	5145	45.0	0
117	10	89	45.0	0
597	3	114	45.0	0
4819	5	176	45.0	0
1654	0	623	45.0	0
1422	6	296	45.0	0
954	2	452	45.0	0
20	5	4	45.0	0
16	14	36	45.0	0
4	4	7	45.0	1
1172	0	34	45.0	0
281	2	810	45.0	0
7	12	11	45.0	0
245	4	1	45.0	1
84	1	280	45.0	0
618	2	1298	45.0	0
13	0	0	45.0	0
447	27	245	45.0	0
484	4	1	45.0	1
1380	0	6890	45.0	0
21	23	0	45.0	0
670	2	55	45.0	0
100	31	360	45.0	0
21	3	46	45.0	0
5145	1	198	45.0	0
4144	0	345	45.0	0
551	0	7	45.0	0
27	0	10	45.0	0
472	9	6	45.0	1
551	0	5	45.0	0
6	14	0	45.0	0
105	19	2	45.0	0
100	24	65	45.0	0
1250	1	496	45.0	0
0	4	11	45.0	1
2	2	9	45.0	0
689	0	1394	45.0	0
4941	0	1261	45.0	0
6	7	0	45.0	1
27	1	4	45.0	0
44	30	3	45.0	0
7	20	11	45.0	1
453	0	575	45.0	0
39	2	11	45.0	0
1040	2	266	45.0	0
152	8	2117	45.0	1
13	1	6	45.0	0
663	2	55	45.0	0
2048	1	500	45.0	0
7	0	11	45.0	0
893	6	4101	45.0	0
223	1	453	45.0	0
0	7	21	45.0	1
682	4	0	45.0	1
6	3	0	45.0	0
18	3	1	45.0	0
0	5	350	45.0	0
4	3	20	45.0	0
623	1	590	45.0	0
12	15	172	45.0	0
6	29	7	45.0	0
11	20	7	45.0	1
168	0	395	45.0	0
0	5	682	45.0	0
2196	1	39	45.0	0
682	0	147	45.0	0
98	4	169	45.0	1
893	6	424	45.0	0
110	0	36	45.0	0
7	5	4	45.0	0
3787	2	4343	45.0	0
104	11	32	45.0	0
98	3	169	45.0	0
2	2	90	45.0	0
458	1	1193	45.0	0
6	0	0	45.0	0
7	0	6	45.0	0
1003	0	391	45.0	0
982	2	382	45.0	0
89	30	919	45.0	0
21	5	0	45.0	0
97	7	803	45.0	1
1498	0	4906	45.0	0
7	17	11	45.0	0
2	19	105	45.0	0
595	2	140	45.0	0
447	1	14	45.0	0
228	23	2	45.0	0
4	1	671	45.0	0
59	3	646	45.0	0
19	9	17	45.0	1
350	4	0	45.0	1
977	11	368	45.0	0
123	12	222	45.0	0
1610	2	56	45.0	0
3204	0	166	45.0	0
154	10	177	45.0	0
6	5	13	45.0	0
3567	0	18	45.0	0
4	4	5	45.0	1
13	12	6	45.0	0
456	21	1110	45.0	0
98	1	367	45.0	0
127	31	64	45.0	0
840	2	370	45.0	0
0	5	6	45.0	0
30	6	441	45.0	0
39	1	2196	45.0	0
0	2	11	45.0	0
721	3	114	45.0	0
682	3	0	45.0	0
10	1	27	45.0	0
6	4	0	45.0	1
2381	21	195	45.0	0
383	0	443	45.0	0
1012	4	43	45.0	1
540	8	137	45.0	1
348	0	25	45.0	0
1824	9	4101	45.0	1
1172	0	4584	45.0	0
2215	8	218	45.0	1
1085	2	426	45.0	0
126	17	49	45.0	0
2463	6	733	45.0	0
27	1	10	45.0	0
11	17	7	45.0	0
1217	0	889	45.0	0
30	5	4	45.0	0
763	0	868	45.0	0
222	12	123	45.0	0
93	18	92	45.0	1
1498	3	590	45.0	0
476	2	2	45.0	0
1075	7	3	45.0	1
36	9	16	45.0	1
140	24	137	45.0	0
276	2	198	45.0	0
137	30	1666	45.0	0
6	23	0	45.0	0
453	1	223	45.0	0
119	2	17	45.0	0
245	27	447	45.0	0
719	10	6180	45.0	0
990	4	27	45.0	1
17	10	19	45.0	0
6	4	7	45.0	1
280	1	84	45.0	0
954	2	31	45.0	0
689	0	195	45.0	0
885	0	3731	45.0	0
1250	1	2008	45.0	0
224	0	120	45.0	0
11	5	0	45.0	0
11	22	7	45.0	0
166	1	3204	45.0	0
4247	1	2462	45.0	0
2462	1	4247	45.0	0
4	4	30	45.0	1
2503	0	113	45.0	0
619	1	710	45.0	0
11	13	7	45.0	0
122	2	1486	45.0	0
38	3	1	45.0	0
2262	0	34	45.0	0
21	4	7	45.0	1
259	3	1	45.0	0
1215	8	742	45.0	1
39	33	11	45.0	1
10	2	25	45.0	0
98	0	6564	45.0	0
1	5	245	45.0	0
39	22	7	45.0	0
6	1	13	45.0	0
43	5	1012	45.0	0
2381	21	78	45.0	0
3467	8	3182	45.0	1
2227	0	221	45.0	0
169	5	98	45.0	0
27	3	10	45.0	0
1042	25	2075	45.0	0
0	7	6	45.0	1
147	0	682	45.0	0
39	4	11	45.0	1
1507	3	67	45.0	0
1443	2	31	45.0	0
185	12	6	45.0	0
320	2	325	45.0	0
2995	0	1367	45.0	0
21	3	7	45.0	0
3454	1	1598	45.0	0
31	8	536	45.0	1
185	0	5	45.0	0
95	16	1	45.0	0
682	3	13	45.0	0
221	18	1238	45.0	1
21	5	13	45.0	0
21	1	13	45.0	0
7	5	6	45.0	0
44	20	3	45.0	1
6	29	5	45.0	0
468	14	5115	46.0	0
885	0	3731	46.0	0
666	6	3	46.0	0
2262	2	55	46.0	0
1409	23	51	46.0	0
4	3	7	46.0	0
901	1	1353	46.0	0
7	5	21	46.0	0
213	8	3	46.0	1
590	3	3377	46.0	0
6	4	0	46.0	1
232	4	315	46.0	1
89	6	1000	46.0	0
11	8	7	46.0	1
14	0	1	46.0	0
0	12	6	46.0	0
7	17	11	46.0	0
209	18	18	46.0	1
263	28	5309	46.0	0
25	2	1934	46.0	0
1	16	18	46.0	0
6184	0	320	46.0	0
1193	2	1462	46.0	0
671	12	4	46.0	0
15	7	33	46.0	1
